Year,State Name,SEA Education Environment,SEA Disability Category,Age 5 (School Age)-11,Age 12-17,Age 18-21,Age 5 (School Age)-21
2021,Idaho,Service Provider Location,Visual impairment,-,-,-,-
2021,Idaho,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Visual impairment,-,-,-,-
2021,Idaho,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Visual impairment,-,-,-,-
2021,Idaho,Services in Regular Early Childhood Program (attend at least 10 hours),Visual impairment,-,-,-,-
2021,Idaho,Services in Regular Early Childhood Program (attend less than 10 hours),Visual impairment,-,-,-,-
2021,Idaho,"Total, Early Childhood",Visual impairment,-,-,-,-
2021,Idaho,"Total, School Age",Visual impairment,45,55,5,105
2021,Illinois,Correctional Facilities,All Disabilities,0,49,45,94
2021,Illinois,Home,All Disabilities,-,-,-,-
2021,Illinois,Homebound/Hospital,All Disabilities,230,310,73,613
2021,Illinois,Inside regular class 40% through 79% of the day,All Disabilities,24524,40563,3652,68739
2021,Illinois,Inside regular class 80% or more of the day,All Disabilities,77991,59482,4239,141712
2021,Illinois,Inside regular class less than 40% of the day,All Disabilities,17515,13782,3402,34699
2021,Illinois,Parentally Placed in Private Schools,All Disabilities,3203,1408,114,4725
2021,Illinois,"Residential Facility, Early Childhood",All Disabilities,-,-,-,-
2021,Illinois,"Residential Facility, School Age",All Disabilities,43,212,159,414
2021,Illinois,Separate Class,All Disabilities,-,-,-,-
2021,Illinois,"Separate School, Early Childhood",All Disabilities,-,-,-,-
2021,Illinois,"Separate School, School Age",All Disabilities,4183,7466,3765,15414
2021,Illinois,Service Provider Location,All Disabilities,-,-,-,-
2021,Illinois,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),All Disabilities,-,-,-,-
2021,Illinois,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),All Disabilities,-,-,-,-
2021,Illinois,Services in Regular Early Childhood Program (attend at least 10 hours),All Disabilities,-,-,-,-
2021,Illinois,Services in Regular Early Childhood Program (attend less than 10 hours),All Disabilities,-,-,-,-
2021,Illinois,"Total, Early Childhood",All Disabilities,-,-,-,-
2021,Illinois,"Total, School Age",All Disabilities,127689,123272,15449,266410
2021,Illinois,Correctional Facilities,Autism,0,0,0,0
2021,Illinois,Home,Autism,-,-,-,-
2021,Illinois,Homebound/Hospital,Autism,28,33,6,67
2021,Illinois,Inside regular class 40% through 79% of the day,Autism,2310,3218,581,6109
2021,Illinois,Inside regular class 80% or more of the day,Autism,3926,3819,343,8088
2021,Illinois,Inside regular class less than 40% of the day,Autism,5400,2876,976,9252
2021,Illinois,Parentally Placed in Private Schools,Autism,136,103,8,247
2021,Illinois,"Residential Facility, Early Childhood",Autism,-,-,-,-
2021,Illinois,"Residential Facility, School Age",Autism,2,53,49,104
2021,Illinois,Separate Class,Autism,-,-,-,-
2021,Illinois,"Separate School, Early Childhood",Autism,-,-,-,-
2021,Illinois,"Separate School, School Age",Autism,1294,1659,1336,4289
2021,Illinois,Service Provider Location,Autism,-,-,-,-
2021,Illinois,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Autism,-,-,-,-
2021,Illinois,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Autism,-,-,-,-
2021,Illinois,Services in Regular Early Childhood Program (attend at least 10 hours),Autism,-,-,-,-
2021,Illinois,Services in Regular Early Childhood Program (attend less than 10 hours),Autism,-,-,-,-
2021,Illinois,"Total, Early Childhood",Autism,-,-,-,-
2021,Illinois,"Total, School Age",Autism,13096,11761,3299,28156
2021,Illinois,Correctional Facilities,Deaf-blindness,0,0,0,0
2021,Illinois,Home,Deaf-blindness,-,-,-,-
2021,Illinois,Homebound/Hospital,Deaf-blindness,0,0,0,0
2021,Illinois,Inside regular class 40% through 79% of the day,Deaf-blindness,1,1,1,3
2021,Illinois,Inside regular class 80% or more of the day,Deaf-blindness,5,4,0,9
2021,Illinois,Inside regular class less than 40% of the day,Deaf-blindness,1,4,4,9
2021,Illinois,Parentally Placed in Private Schools,Deaf-blindness,0,0,0,0
2021,Illinois,"Residential Facility, Early Childhood",Deaf-blindness,-,-,-,-
2021,Illinois,"Residential Facility, School Age",Deaf-blindness,0,0,2,2
2021,Illinois,Separate Class,Deaf-blindness,-,-,-,-
2021,Illinois,"Separate School, Early Childhood",Deaf-blindness,-,-,-,-
2021,Illinois,"Separate School, School Age",Deaf-blindness,0,0,0,0
2021,Illinois,Service Provider Location,Deaf-blindness,-,-,-,-
2021,Illinois,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Deaf-blindness,-,-,-,-
2021,Illinois,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Deaf-blindness,-,-,-,-
2021,Illinois,Services in Regular Early Childhood Program (attend at least 10 hours),Deaf-blindness,-,-,-,-
2021,Illinois,Services in Regular Early Childhood Program (attend less than 10 hours),Deaf-blindness,-,-,-,-
2021,Illinois,"Total, Early Childhood",Deaf-blindness,-,-,-,-
2021,Illinois,"Total, School Age",Deaf-blindness,7,9,7,23
2021,Illinois,Correctional Facilities,Developmental delay,0,-,-,0
2021,Illinois,Home,Developmental delay,-,-,-,-
2021,Illinois,Homebound/Hospital,Developmental delay,29,-,-,29
2021,Illinois,Inside regular class 40% through 79% of the day,Developmental delay,6270,-,-,6270
2021,Illinois,Inside regular class 80% or more of the day,Developmental delay,15123,-,-,15123
2021,Illinois,Inside regular class less than 40% of the day,Developmental delay,5078,-,-,5078
2021,Illinois,Parentally Placed in Private Schools,Developmental delay,306,-,-,306
2021,Illinois,"Residential Facility, Early Childhood",Developmental delay,-,-,-,-
2021,Illinois,"Residential Facility, School Age",Developmental delay,2,-,-,2
2021,Illinois,Separate Class,Developmental delay,-,-,-,-
2021,Illinois,"Separate School, Early Childhood",Developmental delay,-,-,-,-
2021,Illinois,"Separate School, School Age",Developmental delay,674,-,-,674
2021,Illinois,Service Provider Location,Developmental delay,-,-,-,-
2021,Illinois,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Developmental delay,-,-,-,-
2021,Illinois,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Developmental delay,-,-,-,-
2021,Illinois,Services in Regular Early Childhood Program (attend at least 10 hours),Developmental delay,-,-,-,-
2021,Illinois,Services in Regular Early Childhood Program (attend less than 10 hours),Developmental delay,-,-,-,-
2021,Illinois,"Total, Early Childhood",Developmental delay,-,-,-,-
2021,Illinois,"Total, School Age",Developmental delay,27482,-,-,27482
2021,Illinois,Correctional Facilities,Emotional disturbance,0,32,16,48
2021,Illinois,Home,Emotional disturbance,-,-,-,-
2021,Illinois,Homebound/Hospital,Emotional disturbance,7,59,12,78
2021,Illinois,Inside regular class 40% through 79% of the day,Emotional disturbance,607,2475,290,3372
2021,Illinois,Inside regular class 80% or more of the day,Emotional disturbance,1359,4078,402,5839
2021,Illinois,Inside regular class less than 40% of the day,Emotional disturbance,649,1401,164,2214
2021,Illinois,Parentally Placed in Private Schools,Emotional disturbance,16,33,2,51
2021,Illinois,"Residential Facility, Early Childhood",Emotional disturbance,-,-,-,-
2021,Illinois,"Residential Facility, School Age",Emotional disturbance,5,71,26,102
2021,Illinois,Separate Class,Emotional disturbance,-,-,-,-
2021,Illinois,"Separate School, Early Childhood",Emotional disturbance,-,-,-,-
2021,Illinois,"Separate School, School Age",Emotional disturbance,997,2980,538,4515
2021,Illinois,Service Provider Location,Emotional disturbance,-,-,-,-
2021,Illinois,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Emotional disturbance,-,-,-,-
2021,Illinois,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Emotional disturbance,-,-,-,-
2021,Illinois,Services in Regular Early Childhood Program (attend at least 10 hours),Emotional disturbance,-,-,-,-
2021,Illinois,Services in Regular Early Childhood Program (attend less than 10 hours),Emotional disturbance,-,-,-,-
2021,Illinois,"Total, Early Childhood",Emotional disturbance,-,-,-,-
2021,Illinois,"Total, School Age",Emotional disturbance,3640,11129,1450,16219
2021,Illinois,Correctional Facilities,Hearing impairment,0,0,0,0
2021,Illinois,Home,Hearing impairment,-,-,-,-
2021,Illinois,Homebound/Hospital,Hearing impairment,5,1,0,6
2021,Illinois,Inside regular class 40% through 79% of the day,Hearing impairment,133,244,23,400
2021,Illinois,Inside regular class 80% or more of the day,Hearing impairment,796,784,51,1631
2021,Illinois,Inside regular class less than 40% of the day,Hearing impairment,218,100,17,335
2021,Illinois,Parentally Placed in Private Schools,Hearing impairment,29,32,2,63
2021,Illinois,"Residential Facility, Early Childhood",Hearing impairment,-,-,-,-
2021,Illinois,"Residential Facility, School Age",Hearing impairment,22,38,17,77
2021,Illinois,Separate Class,Hearing impairment,-,-,-,-
2021,Illinois,"Separate School, Early Childhood",Hearing impairment,-,-,-,-
2021,Illinois,"Separate School, School Age",Hearing impairment,79,68,18,165
2021,Illinois,Service Provider Location,Hearing impairment,-,-,-,-
2021,Illinois,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Hearing impairment,-,-,-,-
2021,Illinois,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Hearing impairment,-,-,-,-
2021,Illinois,Services in Regular Early Childhood Program (attend at least 10 hours),Hearing impairment,-,-,-,-
2021,Illinois,Services in Regular Early Childhood Program (attend less than 10 hours),Hearing impairment,-,-,-,-
2021,Illinois,"Total, Early Childhood",Hearing impairment,-,-,-,-
2021,Illinois,"Total, School Age",Hearing impairment,1282,1267,128,2677
2021,Illinois,Correctional Facilities,Intellectual disability,0,2,3,5
2021,Illinois,Home,Intellectual disability,-,-,-,-
2021,Illinois,Homebound/Hospital,Intellectual disability,13,26,10,49
2021,Illinois,Inside regular class 40% through 79% of the day,Intellectual disability,857,2570,610,4037
2021,Illinois,Inside regular class 80% or more of the day,Intellectual disability,155,226,80,461
2021,Illinois,Inside regular class less than 40% of the day,Intellectual disability,1845,3528,1353,6726
2021,Illinois,Parentally Placed in Private Schools,Intellectual disability,9,16,4,29
2021,Illinois,"Residential Facility, Early Childhood",Intellectual disability,-,-,-,-
2021,Illinois,"Residential Facility, School Age",Intellectual disability,2,9,12,23
2021,Illinois,Separate Class,Intellectual disability,-,-,-,-
2021,Illinois,"Separate School, Early Childhood",Intellectual disability,-,-,-,-
2021,Illinois,"Separate School, School Age",Intellectual disability,253,789,1140,2182
2021,Illinois,Service Provider Location,Intellectual disability,-,-,-,-
2021,Illinois,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Intellectual disability,-,-,-,-
2021,Illinois,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Intellectual disability,-,-,-,-
2021,Illinois,Services in Regular Early Childhood Program (attend at least 10 hours),Intellectual disability,-,-,-,-
2021,Illinois,Services in Regular Early Childhood Program (attend less than 10 hours),Intellectual disability,-,-,-,-
2021,Illinois,"Total, Early Childhood",Intellectual disability,-,-,-,-
2021,Illinois,"Total, School Age",Intellectual disability,3134,7166,3212,13512
2021,Illinois,Correctional Facilities,Multiple disabilities,0,0,0,0
2021,Illinois,Home,Multiple disabilities,-,-,-,-
2021,Illinois,Homebound/Hospital,Multiple disabilities,69,53,19,141
2021,Illinois,Inside regular class 40% through 79% of the day,Multiple disabilities,108,211,37,356
2021,Illinois,Inside regular class 80% or more of the day,Multiple disabilities,39,36,3,78
2021,Illinois,Inside regular class less than 40% of the day,Multiple disabilities,533,553,214,1300
2021,Illinois,Parentally Placed in Private Schools,Multiple disabilities,2,4,0,6
2021,Illinois,"Residential Facility, Early Childhood",Multiple disabilities,-,-,-,-
2021,Illinois,"Residential Facility, School Age",Multiple disabilities,3,9,10,22
2021,Illinois,Separate Class,Multiple disabilities,-,-,-,-
2021,Illinois,"Separate School, Early Childhood",Multiple disabilities,-,-,-,-
2021,Illinois,"Separate School, School Age",Multiple disabilities,252,345,229,826
2021,Illinois,Service Provider Location,Multiple disabilities,-,-,-,-
2021,Illinois,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Multiple disabilities,-,-,-,-
2021,Illinois,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Multiple disabilities,-,-,-,-
2021,Illinois,Services in Regular Early Childhood Program (attend at least 10 hours),Multiple disabilities,-,-,-,-
2021,Illinois,Services in Regular Early Childhood Program (attend less than 10 hours),Multiple disabilities,-,-,-,-
2021,Illinois,"Total, Early Childhood",Multiple disabilities,-,-,-,-
2021,Illinois,"Total, School Age",Multiple disabilities,1006,1211,512,2729
2021,Illinois,Correctional Facilities,Orthopedic impairment,0,0,0,0
2021,Illinois,Home,Orthopedic impairment,-,-,-,-
2021,Illinois,Homebound/Hospital,Orthopedic impairment,2,3,0,5
2021,Illinois,Inside regular class 40% through 79% of the day,Orthopedic impairment,49,80,8,137
2021,Illinois,Inside regular class 80% or more of the day,Orthopedic impairment,224,202,17,443
2021,Illinois,Inside regular class less than 40% of the day,Orthopedic impairment,45,38,22,105
2021,Illinois,Parentally Placed in Private Schools,Orthopedic impairment,1,2,0,3
2021,Illinois,"Residential Facility, Early Childhood",Orthopedic impairment,-,-,-,-
2021,Illinois,"Residential Facility, School Age",Orthopedic impairment,0,0,11,11
2021,Illinois,Separate Class,Orthopedic impairment,-,-,-,-
2021,Illinois,"Separate School, Early Childhood",Orthopedic impairment,-,-,-,-
2021,Illinois,"Separate School, School Age",Orthopedic impairment,8,4,18,30
2021,Illinois,Service Provider Location,Orthopedic impairment,-,-,-,-
2021,Illinois,Services in Other Location than Regular Early Childhood Program (attend at least 10 hours),Orthopedic impairment,-,-,-,-
2021,Illinois,Services in Other Location than Regular Early Childhood Program (attend less than 10 hours),Orthopedic impairment,-,-,-,-
2021,Illinois,Services in Regular Early Childhood Program (attend at least 10 hours),Orthopedic impairment,-,-,-,-
2021,Illinois,Services in Regular Early Childhood Program (attend less than 10 hours),Orthopedic impairment,-,-,-,-
